"created_at","id","id_str","text","truncated","entities:hashtags","entities:symbols","entities:user_mentions","entities:urls:url","entities:urls:expanded_url","entities:urls:display_url","entities:urls:indices","metadata:iso_language_code","metadata:result_type","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user:id","user:id_str","user:name","user:screen_name","user:location","user:description","user:url","user:entities:url:urls:url","user:entities:url:urls:expanded_url","user:entities:url:urls:display_url","user:entities:url:urls:indices","user:entities:description:urls:url","user:entities:description:urls:expanded_url","user:entities:description:urls:display_url","user:entities:description:urls:indices","user:protected","user:followers_count","user:friends_count","user:listed_count","user:created_at","user:favourites_count","user:utc_offset","user:time_zone","user:geo_enabled","user:verified","user:statuses_count","user:lang","user:contributors_enabled","user:is_translator","user:is_translation_enabled","user:profile_background_color","user:profile_background_image_url","user:profile_background_image_url_https","user:profile_background_tile","user:profile_image_url","user:profile_image_url_https","user:profile_banner_url","user:profile_link_color","user:profile_sidebar_border_color","user:profile_sidebar_fill_color","user:profile_text_color","user:profile_use_background_image","user:has_extended_profile","user:default_profile","user:default_profile_image","user:following","user:follow_request_sent","user:notifications","user:translator_type","geo","coordinates","place","contributors","is_quote_status","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","lang"
"Wed Apr 03 14:11:54 +0000 2019",1113444015523778560,"1113444015523778560","#darksouls ocs+firekeeper https://t.co/Dh54cEyTac",FALSE,"((text . darksouls) (indices . #(0 10)))","()","()",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,890475346415562752,"890475346415562752","制冷王国","alex_2017_7","中华人民共和国","zelda系列补完中",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3,75,0,"Thu Jul 27 07:34:01 +0000 2017",1204,NA,NA,FALSE,FALSE,75,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1111201889495015424/YKfkqFtP_normal.jpg","https://pbs.twimg.com/profile_images/1111201889495015424/YKfkqFtP_normal.jpg","https://pbs.twimg.com/profile_banners/890475346415562752/1539014794","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Wed Apr 03 14:11:18 +0000 2019",1113443864738766848,"1113443864738766848","@leonelcaldela Eu chegava a brincar antigamente, sentava na mesa e dizia: hoje eu to hard, se cuidem.

Mas nunca é… https://t.co/qmby8jQ6Pm",TRUE,"()","()","((screen_name . leonelcaldela) (name . Leonel Caldela) (id . 56460659) (id_str . 56460659) (indices . #(0 14)))","https://t.co/qmby8jQ6Pm","https://twitter.com/i/web/status/1113443864738766848","twitter.com/i/web/status/1…","116","pt","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1113441760905170944,"1113441760905170944",56460659,"56460659","leonelcaldela",175636780,"175636780","Leandro Peixoto","leandrogafanha","Pelotas/RS","I'm the guy who sings the chorus.","https://t.co/FHDvN9zspX","https://t.co/FHDvN9zspX","http://instagram.com/leandrogafanha","instagram.com/leandrogafanha","0",NA,NA,NA,NA,FALSE,202,364,4,"Sat Aug 07 04:34:43 +0000 2010",5922,NA,NA,FALSE,FALSE,6768,"pt",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/956499347465801729/dxXkTlA7_normal.jpg","https://pbs.twimg.com/profile_images/956499347465801729/dxXkTlA7_normal.jpg","https://pbs.twimg.com/profile_banners/175636780/1459801202","1B95E0","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,4,FALSE,FALSE,NA,"pt"
"Wed Apr 03 14:10:22 +0000 2019",1113443629056634880,"1113443629056634880","RT TwitchHispano ""RT Está en vivo en su Stream de #DarkSouls #TwitchHispano #EstoyEnTwitch https://t.co/WFIwBN4AGZ""",FALSE,"((text . DarkSouls) (indices . #(50 60)))","()","()","https://t.co/WFIwBN4AGZ","https://twitter.com/MinchoPlays/status/1113439696338731008","twitter.com/MinchoPlays/st…","91","es","recent","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",NA,NA,NA,NA,NA,3882317848,"3882317848","Andrés Bettin","Andresbett","Bogotá, D.C., Colombia","Motivado por la creación de contenido digital. Twitch:https://t.co/C59nszy7SQ Youtube:https://t.co/BOGLyM3F4n

BDYDJG","https://t.co/Tniyfhj2lO","https://t.co/Tniyfhj2lO","https://www.facebook.com/AndresbettCOL/","facebook.com/AndresbettCOL/","0","https://t.co/C59nszy7SQ","https://www.twitch.tv/andressbett","twitch.tv/andressbett","54",FALSE,1625,2262,4,"Tue Oct 06 16:58:37 +0000 2015",2962,NA,NA,TRUE,FALSE,38043,"es",FALSE,FALSE,FALSE,"FFCC4D","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/966731808841887744/it7kxBbz_normal.jpg","https://pbs.twimg.com/profile_images/966731808841887744/it7kxBbz_normal.jpg","https://pbs.twimg.com/profile_banners/3882317848/1537635822","FAB81E","000000","000000","000000",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,0,0,FALSE,FALSE,FALSE,"es"
"Wed Apr 03 14:10:12 +0000 2019",1113443586823979010,"1113443586823979010","ついにエスト瓶＋1に強化できた！

これであの魔法使いに勝てるはず･･･😂

 #DARKSOULS #NintendoSwitch",FALSE,"((text . DARKSOULS) (indices . #(40 50)))","()","()",NA,NA,NA,NA,"ja","recent","<a href=""http://yoshika23218.com/"" rel=""nofollow"">twitcle plus</a>",NA,NA,NA,NA,NA,14524069,"14524069","く📷まねこ⚽すけ","kumaneko_8","Japan,スカイツリーが見えるところ","写真／富士フイルム XQ1／オリンパス OM-D E-M10／Canon X6i／https://t.co/6vLxKj4GDR、軽登山、サッカー日本代表／バルサ／マリノス、野球楽天イーグルス、相撲、ドラクエ／FF／プロスピ／switch、エルレ／MWAM／リンキン／Perfume","https://t.co/mB2OQ6Tsg2","https://t.co/mB2OQ6Tsg2","http://kumaneko-8.blogspot.jp/","kumaneko-8.blogspot.jp","0","https://t.co/6vLxKj4GDR","http://Instagram.com/kumaneko_8/","Instagram.com/kumaneko_8/","41",FALSE,683,506,56,"Fri Apr 25 08:19:28 +0000 2008",15598,NA,NA,FALSE,FALSE,173436,"ja",FALSE,FALSE,FALSE,"0E0D02","http://abs.twimg.com/images/themes/theme4/bg.gif","https://abs.twimg.com/images/themes/theme4/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/1099994117449236481/TBC3WU1U_normal.jpg","https://pbs.twimg.com/profile_images/1099994117449236481/TBC3WU1U_normal.jpg","https://pbs.twimg.com/profile_banners/14524069/1367637212","7FDBB6","BEDFB6","0E0D02","39BD91",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,1,FALSE,FALSE,NA,"ja"
"Wed Apr 03 14:07:36 +0000 2019",1113442933288472578,"1113442933288472578","【ダークソウルサイン探し（アノール・ロンド）darksouls】★火防女いる篝火の先にある、エレベータを降りて先、ガーゴイル居る橋、★二つ目の篝火近く、★ボス前霧近く #ダークソウル",FALSE,"((text . ダークソウル) (indices . #(84 91)))","()","()",NA,NA,NA,NA,"ja","recent","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",NA,NA,NA,NA,NA,1376577756,"1376577756","ダークソウル_ファントム探し","search_for_sign","","ダークソウル(Darksouls)で、サインが少なかったり、侵入がなかったりする事があります。そんな時、このアカウントのフォロワーさんと、遊べる方を探してみては？？
出来れば相互フォローして情報交換して欲しいです＾＾
Please look for a phantom by this account.",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,110,2,4,"Wed Apr 24 09:21:43 +0000 2013",0,NA,NA,FALSE,FALSE,67515,"ja",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/3568245971/ba0962c505e594f5fe0b10e1f9e13012_normal.jpeg","https://pbs.twimg.com/profile_images/3568245971/ba0962c505e594f5fe0b10e1f9e13012_normal.jpeg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"ja"
"Wed Apr 03 14:03:34 +0000 2019",1113441915439947776,"1113441915439947776","裏汁編クリアして自分の攻略もせにゃ",FALSE,"()","()","()",NA,NA,NA,NA,"ja","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,776495570261188609,"776495570261188609","くおん","kuonn_darksouls","ロードラン","ダークソウル無印の再活性化を望み、ささやかながら日々巡回中。出会った時はどうぞよしなに。",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,14,23,1,"Thu Sep 15 18:59:05 +0000 2016",5397,NA,NA,FALSE,FALSE,7413,"ja",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1077700561305096192/Ebf-tn1M_normal.jpg","https://pbs.twimg.com/profile_images/1077700561305096192/Ebf-tn1M_normal.jpg","https://pbs.twimg.com/profile_banners/776495570261188609/1550269850","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"ja"
"Wed Apr 03 14:00:06 +0000 2019",1113441046967529472,"1113441046967529472","But one of them is the Dark Souls of the one i showed you",FALSE,"()","()","()",NA,NA,NA,NA,"en","recent","<a href=""http://www.example.com"" rel=""nofollow"">x-darksouls-y</a>",NA,NA,NA,NA,NA,895407844455051264,"895407844455051264","X DarkSouls Y","x_darksouls_y","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,44,0,1,"Wed Aug 09 22:14:00 +0000 2017",0,NA,NA,FALSE,FALSE,28051,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/897858100903989248/O1Q94w9V_normal.jpg","https://pbs.twimg.com/profile_images/897858100903989248/O1Q94w9V_normal.jpg",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Wed Apr 03 14:00:03 +0000 2019",1113441033252155392,"1113441033252155392","RT Está en vivo en su Stream de #DarkSouls #TwitchHispano #EstoyEnTwitch https://t.co/LFc5Hg1gha",FALSE,"((text . DarkSouls) (indices . #(32 42)))","()","()","https://t.co/LFc5Hg1gha","https://twitter.com/MinchoPlays/status/1113439696338731008","twitter.com/MinchoPlays/st…","73","es","recent","<a href=""http://chiriz.com"" rel=""nofollow"">Latam</a>",NA,NA,NA,NA,NA,4642266853,"4642266853","Sr. Kappa Hispano","TwitchHispano","","Promocionamos a los Stremers en Twitch de habla hispana, apoyemos a los nuestros a crecer por @ChirizB13",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,4561,1749,68,"Thu Dec 24 08:36:17 +0000 2015",38,NA,NA,TRUE,FALSE,126836,"es",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/692991383817359361/lhMv7Sbj_normal.jpg","https://pbs.twimg.com/profile_images/692991383817359361/lhMv7Sbj_normal.jpg","https://pbs.twimg.com/profile_banners/4642266853/1454055882","9266CC","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,TRUE,0,0,FALSE,FALSE,FALSE,"es"
"Wed Apr 03 13:56:40 +0000 2019",1113440179753295874,"1113440179753295874","#DarkSouls i THINK were almost done? Maybe? No idea lol, either way come hang out and wake up with us. :) https://t.co/xGIebZO2Za 🐂",FALSE,"((text . DarkSouls) (indices . #(0 10)))","()","()","https://t.co/xGIebZO2Za","http://twitch.tv/fightox","twitch.tv/fightox","106","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,852297049378893824,"852297049378893824","Fightox","itsFightox","Atlantic City, NJ","Where Motivators come to Motivate!","https://t.co/a4lvIkJYFN","https://t.co/a4lvIkJYFN","http://twitch.tv/Fightox","twitch.tv/Fightox","0",NA,NA,NA,NA,FALSE,20,8,0,"Wed Apr 12 23:07:06 +0000 2017",394,NA,NA,FALSE,FALSE,373,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1106448275782160384/xIgnZ1pY_normal.png","https://pbs.twimg.com/profile_images/1106448275782160384/xIgnZ1pY_normal.png","https://pbs.twimg.com/profile_banners/852297049378893824/1552632634","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,3,FALSE,FALSE,FALSE,"en"
"Wed Apr 03 13:55:34 +0000 2019",1113439905940508673,"1113439905940508673","Just started live #sekiroshadowsdietwice on #twitch 🎮✨ Link in bio😆
https://t.co/1HfRCO3FQH
#streamer #live… https://t.co/6f7AeELSBw",TRUE,"((text . sekiroshadowsdietwice) (indices . #(18 40)))","()","()","https://t.co/1HfRCO3FQH","https://www.twitch.tv/flokisgames","twitch.tv/flokisgames","68","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,900632078932295680,"900632078932295680","FlokiGames","ragnarok0309","","Streamer on Twitch!!! Always appreciate with your support!","https://t.co/hk5Tznu9ND","https://t.co/hk5Tznu9ND","http://www.twitch.tv/flokisgames","twitch.tv/flokisgames","0",NA,NA,NA,NA,FALSE,143,403,0,"Thu Aug 24 08:13:15 +0000 2017",465,NA,NA,FALSE,FALSE,586,"ja",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/900632632555315201/ut8Q8_pa_normal.jpg","https://pbs.twimg.com/profile_images/900632632555315201/ut8Q8_pa_normal.jpg","https://pbs.twimg.com/profile_banners/900632078932295680/1527437275","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,3,FALSE,FALSE,FALSE,"en"
"Wed Apr 03 13:54:35 +0000 2019",1113439656115286016,"1113439656115286016","希望の予感・・・",FALSE,"()","()","()",NA,NA,NA,NA,"ja","recent","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",NA,NA,NA,NA,NA,263337745,"263337745","Dark Souls","DarkSouls_bot","火継ぎの祭祀場","PS3アクションソフト「Dark Souls」の定型文メッセージ＋αのbotです。狂気のフィールドに赤く刻まれたプレイヤーたちの言霊。”心が折れそうだ・・・.” ご要望等はメッセージにてお願い致します。","http://t.co/0m1FYxTY3n","http://t.co/0m1FYxTY3n","http://www.fromsoftware.jp/darksouls/","fromsoftware.jp/darksouls/","0",NA,NA,NA,NA,FALSE,2036,2777,8,"Wed Mar 09 21:16:49 +0000 2011",2,NA,NA,FALSE,FALSE,95170,"en",FALSE,FALSE,FALSE,"0A0A0A","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",TRUE,"http://pbs.twimg.com/profile_images/3107404852/d0f7622c3568f990d251724cb91dc29f_normal.jpeg","https://pbs.twimg.com/profile_images/3107404852/d0f7622c3568f990d251724cb91dc29f_normal.jpeg",NA,"0084B4","FFFFFF","000000","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"ja"
"Wed Apr 03 13:54:13 +0000 2019",1113439563001794560,"1113439563001794560","@CSGO500 76561198407453258",FALSE,"()","()","((screen_name . CSGO500) (name . CSGO500) (id . 4912870574) (id_str . 4912870574) (indices . #(0 8)))",NA,NA,NA,NA,"und","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1113434808233943041,"1113434808233943041",4912870574,"4912870574","CSGO500",916112846508916737,"916112846508916737","dΔrk souls","darksouls_f","","my world is crazy 🔥",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,28,585,0,"Fri Oct 06 01:28:17 +0000 2017",1291,NA,NA,FALSE,FALSE,5156,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1093672884759941121/aVCYHw_j_normal.jpg","https://pbs.twimg.com/profile_images/1093672884759941121/aVCYHw_j_normal.jpg","https://pbs.twimg.com/profile_banners/916112846508916737/1546551396","000000","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"und"
"Wed Apr 03 13:51:23 +0000 2019",1113438853161922560,"1113438853161922560","RT @flashyflashycom: 🔥 24H GIVEAWAY !!! 🏆 SSG 08 | Dragonfire !

To win:
🔻 Visit to support us: https://t.co/EmdZFb7zLx
🔻 Visit for more ra…",FALSE,"()","()","((screen_name . flashyflashycom) (name . FlashyFlashy) (id . 780836983715221504) (id_str . 780836983715221504) (indices . #(3 19)))","https://t.co/EmdZFb7zLx","https://flashyflashy.com","flashyflashy.com","96","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,916112846508916737,"916112846508916737","dΔrk souls","darksouls_f","","my world is crazy 🔥",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,28,585,0,"Fri Oct 06 01:28:17 +0000 2017",1291,NA,NA,FALSE,FALSE,5156,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1093672884759941121/aVCYHw_j_normal.jpg","https://pbs.twimg.com/profile_images/1093672884759941121/aVCYHw_j_normal.jpg","https://pbs.twimg.com/profile_banners/916112846508916737/1546551396","000000","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,1363,0,FALSE,FALSE,FALSE,"en"
"Wed Apr 03 13:51:22 +0000 2019",1113438845398286341,"1113438845398286341","RT @flashyflashycom: 🔥 24H GIVEAWAY !!! 🏆 AK-47 | Frontside Misty !

To win:
🔻 Visit to support us: https://t.co/EmdZFb7zLx
🔻 Visit for mor…",FALSE,"()","()","((screen_name . flashyflashycom) (name . FlashyFlashy) (id . 780836983715221504) (id_str . 780836983715221504) (indices . #(3 19)))","https://t.co/EmdZFb7zLx","https://flashyflashy.com","flashyflashy.com","100","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,916112846508916737,"916112846508916737","dΔrk souls","darksouls_f","","my world is crazy 🔥",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,28,585,0,"Fri Oct 06 01:28:17 +0000 2017",1291,NA,NA,FALSE,FALSE,5156,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1093672884759941121/aVCYHw_j_normal.jpg","https://pbs.twimg.com/profile_images/1093672884759941121/aVCYHw_j_normal.jpg","https://pbs.twimg.com/profile_banners/916112846508916737/1546551396","000000","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,1225,0,FALSE,FALSE,FALSE,"en"
"Wed Apr 03 13:47:17 +0000 2019",1113437818074947585,"1113437818074947585","Guardian Ape Fight! #SEKIRO #SekiroShadowsDieTwice #FromSoftware #DarkSouls #struggle #steam #boss #Fights… https://t.co/RDkJNTj5al",TRUE,"((text . SEKIRO) (indices . #(20 27)))","()","()","https://t.co/RDkJNTj5al","https://twitter.com/i/web/status/1113437818074947585","twitter.com/i/web/status/1…","108","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,990657203613982720,"990657203613982720","Shreees","Shreees96","Wales, United Kingdom","22🤘🎮🎸","https://t.co/CnjwEwrlUB","https://t.co/CnjwEwrlUB","http://www.youtube.com/channel/UCxUvhvFSxcZPzPvTUmnqMkQ","youtube.com/channel/UCxUvh…","0",NA,NA,NA,NA,FALSE,12,33,0,"Sun Apr 29 18:20:57 +0000 2018",5,NA,NA,FALSE,FALSE,46,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1099504196959854592/QF7S0aTc_normal.png","https://pbs.twimg.com/profile_images/1099504196959854592/QF7S0aTc_normal.png","https://pbs.twimg.com/profile_banners/990657203613982720/1550977256","E81C4F","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
"Wed Apr 03 13:45:56 +0000 2019",1113437480965906433,"1113437480965906433","トゥメル＝イル第一層で「共鳴する小さな鐘」の音を探しています。【合言葉使用/ﾏｯﾁﾝｸﾞ範囲:】【合言葉/123】詳細は⇒ https://t.co/X91iAqM7tJ 末裔戦です。よろしくお願いします。",FALSE,"()","()","()","https://t.co/X91iAqM7tJ","http://bb.darksouls-online.net/?p=103145","bb.darksouls-online.net/?p=103145","62","ja","recent","<a href=""http://bb.darksouls-online.net/"" rel=""nofollow"">mazideuwaaaaaa</a>",NA,NA,NA,NA,NA,3159949182,"3159949182","狩人呼びの鐘Web","web_bloodborne","ヤーナム","ブラッドボーン協力プレイ募集アカウントです。悩める狩人を皆で助けましょう！募集はこちらから→https://t.co/wRqlc3WLz7  お問合わせはこちら→@Anastacia_PM","http://t.co/wRqlc3WLz7","http://t.co/wRqlc3WLz7","http://bb.darksouls-online.net/","bb.darksouls-online.net","0","https://t.co/wRqlc3WLz7","http://bb.darksouls-online.net/","bb.darksouls-online.net","46",FALSE,3004,1006,89,"Thu Apr 16 16:42:22 +0000 2015",19,NA,NA,FALSE,FALSE,47929,"ja",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/1081969394803126272/UOQF23iI_normal.jpg","https://pbs.twimg.com/profile_images/1081969394803126272/UOQF23iI_normal.jpg","https://pbs.twimg.com/profile_banners/3159949182/1429203281","ABB8C2","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"ja"
"Wed Apr 03 13:45:14 +0000 2019",1113437304486367232,"1113437304486367232","@konton75 すまぬ…すまぬ…",FALSE,"()","()","((screen_name . konton75) (name . 犬のでーもん@無印ダークソウルで周回中) (id . 2783138984) (id_str . 2783138984) (indices . #(0 9)))",NA,NA,NA,NA,"ja","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1113433909155454978,"1113433909155454978",2783138984,"2783138984","konton75",776495570261188609,"776495570261188609","くおん","kuonn_darksouls","ロードラン","ダークソウル無印の再活性化を望み、ささやかながら日々巡回中。出会った時はどうぞよしなに。",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,14,23,1,"Thu Sep 15 18:59:05 +0000 2016",5397,NA,NA,FALSE,FALSE,7413,"ja",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1077700561305096192/Ebf-tn1M_normal.jpg","https://pbs.twimg.com/profile_images/1077700561305096192/Ebf-tn1M_normal.jpg","https://pbs.twimg.com/profile_banners/776495570261188609/1550269850","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,1,FALSE,FALSE,NA,"ja"
"Wed Apr 03 13:45:10 +0000 2019",1113437286895693825,"1113437286895693825","RT @JesseMalcolm2: I’m back with more #SekiroShadowDieTwice #gameplay so come check it out!
I post #let’splay videos everyday, so make sure…",FALSE,"((text . SekiroShadowDieTwice) (indices . #(38 59)))","()","((screen_name . JesseMalcolm2) (name . yourlocalantihero) (id . 1103778440870805504) (id_str . 1103778440870805504) (indices . #(3 17)))",NA,NA,NA,NA,"en","recent","<a href=""http://katielarson.net"" rel=""nofollow"">Souls Borne Boss Bot</a>",NA,NA,NA,NA,NA,1013530311953649664,"1013530311953649664","Souls Borne Boss Bot","BorneBot","Blighttown","Daily Bosses. I'm in beta, so just Dark Souls Prepare To Die Bosses are in at the moment.",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,80,16,1,"Sun Jul 01 21:10:31 +0000 2018",18,NA,NA,FALSE,FALSE,6190,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1013531537218899968/QWNTFbjG_normal.jpg","https://pbs.twimg.com/profile_images/1013531537218899968/QWNTFbjG_normal.jpg","https://pbs.twimg.com/profile_banners/1013530311953649664/1530482098","FAB81E","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,1,0,FALSE,FALSE,FALSE,"en"
"Wed Apr 03 13:44:35 +0000 2019",1113437140543631360,"1113437140543631360","やーなかなか進まんもんやねぇ…",FALSE,"()","()","()",NA,NA,NA,NA,"ja","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,776495570261188609,"776495570261188609","くおん","kuonn_darksouls","ロードラン","ダークソウル無印の再活性化を望み、ささやかながら日々巡回中。出会った時はどうぞよしなに。",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,14,23,1,"Thu Sep 15 18:59:05 +0000 2016",5397,NA,NA,FALSE,FALSE,7413,"ja",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1077700561305096192/Ebf-tn1M_normal.jpg","https://pbs.twimg.com/profile_images/1077700561305096192/Ebf-tn1M_normal.jpg","https://pbs.twimg.com/profile_banners/776495570261188609/1550269850","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"ja"
